page_id,violations,passes,total_checks,failure_rate,id,source_id,rank,title,type,issn,sjr,sjr_best_quartile,h_index,total_docs_2022,total_docs_3years,total_refs,total_cites_3years,citable_docs_3years,cites_per_doc_2years,ref_per_doc,country,region,publisher,coverage,categories,areas,url,page_type,is_filter
8368_home,2,116,118,0.01694915254237288,8368,sjr_19700187604,8368,AJOB Neuroscience,journal,"21507740, 21507759","0,612",Q3,29,78,227,1839,194,38,"0,96","23,58",United States,Northern America,Taylor and Francis Inc.,2010-2022,Neuroscience (miscellaneous) (Q3),Neuroscience,https://www.tandfonline.com/loi/uabn20,home,False
8377_home,7,1124,1131,0.00618921308576481,8377,sjr_19184,8377,Journal of Applied Phycology,journal,"15735176, 09218971","0,612",Q2,127,253,1044,16156,3861,1041,"3,56","63,86",Netherlands,Western Europe,Springer,1989-2022,Aquatic Science (Q2); Plant Science (Q2),Agricultural and Biological Sciences,https://www.springer.com/journal/10811,home,False
837_home,2,128,130,0.015384615384615385,837,sjr_4900152301,837,Comprehensive Reviews in Food Science and Food Safety,journal,15414337,"2,566",Q1,147,183,446,30914,7907,436,"16,34","168,93",United States,Northern America,Wiley-Blackwell,"2002-2003, 2005-2022",Food Science (Q1),Agricultural and Biological Sciences,https://onlinelibrary.wiley.com/journal/15414337,home,False
8386_home,15,338,353,0.042492917847025496,8386,sjr_15316,8386,Japanese Journal of Infectious Diseases,journal,"13446304, 18842836","0,611",Q2,58,109,293,2630,615,281,"2,22","24,13",Japan,Asiatic Region,National Institute of Health,"1961-1963, 1999-2022",Infectious Diseases (Q2); Medicine (miscellaneous) (Q2); Microbiology (medical) (Q3),Medicine,https://www.niid.go.jp/niid/en/jjid.html,home,False
8395_home,7,1013,1020,0.006862745098039216,8395,sjr_23023,8395,New Forests,journal,"01694286, 15735095","0,611",Q1,58,94,183,6603,511,182,"2,50","70,24",Netherlands,Western Europe,Springer,1986-2022,Forestry (Q1),Agricultural and Biological Sciences,https://www.springer.com/journal/11056,home,False
83_home,2,128,130,0.015384615384615385,83,sjr_18606,83,Molecular Cell,journal,"10974164, 10972765","9,541",Q1,429,401,1272,24865,17436,1183,"11,86","62,01",United States,Northern America,Cell Press,1997-2022,Cell Biology (Q1); Molecular Biology (Q1),"Biochemistry, Genetics and Molecular Biology",http://www.cell.com/molecular-cell/,home,False
8402_home,4,199,203,0.019704433497536946,8402,sjr_22529,8402,Cardiology Clinics,journal,"07338651, 15582264","0,610",Q2,60,55,181,3462,422,158,"2,16","62,95",United Kingdom,Western Europe,W.B. Saunders Ltd,1983-2022,Cardiology and Cardiovascular Medicine (Q2); Medicine (miscellaneous) (Q2),Medicine,https://www.journals.elsevier.com/cardiology-clinics,home,False
8405_home,68,491,559,0.12164579606440072,8405,sjr_13298,8405,Family Medicine,journal,"07423225, 19383800","0,610",Q2,71,159,541,2400,554,369,"0,92","15,09",United States,Northern America,Society of Teachers of Family Medicine,1985-2022,Family Practice (Q2),Medicine,https://journals.stfm.org/familymedicine/,home,False
8408_home,7,1063,1070,0.0065420560747663555,8408,sjr_21100265033,8408,Human gene therapy. Clinical development,journal,"23248645, 23248637","0,610",Q3,31,0,25,0,47,19,"0,00","0,00",United States,Northern America,Mary Ann Liebert Inc.,2013-2019,Genetics (clinical) (Q3),Medicine,https://www.liebertpub.com/loi/humc,home,False
8411_home,2,116,118,0.01694915254237288,8411,sjr_4000151101,8411,Journal of Cosmetic Dermatology,journal,"14732165, 14732130","0,610",Q2,55,1091,1508,26504,3919,1327,"2,48","24,29",United Kingdom,Western Europe,Wiley-Blackwell,"2002, 2006-2022",Dermatology (Q2),Medicine,https://onlinelibrary.wiley.com/journal/14732165,home,False
8414_home,2,128,130,0.015384615384615385,8414,sjr_27370,8414,Population Ecology,journal,"1438390X, 14383896","0,610",Q2,64,34,102,1865,189,98,"1,65","54,85",Japan,Asiatic Region,Springer,"1996, 1999-2022","Ecology, Evolution, Behavior and Systematics (Q2)",Agricultural and Biological Sciences,https://esj-journals.onlinelibrary.wiley.com/journal/1438390x,home,False
8416_home,149,1082,1231,0.12103980503655565,8416,sjr_20600195631,8416,Asian Herpetological Research,journal,20950357,"0,609",Q1,19,25,99,1341,168,99,"1,58","53,64",China,Asiatic Region,"Chengdu Institute of Biology, Chinese Academy of Sciences",2011-2022,Animal Science and Zoology (Q1),Agricultural and Biological Sciences,http://www.ahr-journal.com/en/default.aspx,home,False
8418_home,17,1122,1139,0.014925373134328358,8418,sjr_21855,8418,BMC Anesthesiology,journal,14712253,"0,609",Q2,49,401,845,12121,2081,842,"2,22","30,23",United Kingdom,Western Europe,BioMed Central Ltd.,2001-2022,Anesthesiology and Pain Medicine (Q2),Medicine,https://bmcanesthesiol.biomedcentral.com/,home,False
841_home,2,128,130,0.015384615384615385,841,sjr_21100415950,841,JACC: Clinical Electrophysiology,journal,"24055018, 2405500X","2,562",Q1,54,256,764,5018,2668,447,"3,54","19,60",United States,Northern America,Elsevier,2015-2022,Cardiology and Cardiovascular Medicine (Q1); Physiology (medical) (Q1),Medicine,http://electrophysiology.onlinejacc.org/,home,False
8420_home,190,1536,1726,0.1100811123986095,8420,sjr_12661,8420,Current Opinion in Obstetrics and Gynecology,journal,"1040872X, 1473656X","0,609",Q2,84,66,220,2601,538,203,"2,19","39,41",United States,Northern America,Lippincott Williams and Wilkins,1989-2022,Medicine (miscellaneous) (Q2); Obstetrics and Gynecology (Q2),Medicine,https://journals.lww.com/co-obgyn/pages/default.aspx,home,False
8422_home,2,128,130,0.015384615384615385,8422,sjr_21100411756,8422,Heliyon,journal,24058440,"0,609",Q1,69,3892,7313,213266,33923,7304,"4,45","54,80",Netherlands,Western Europe,Elsevier,2015-2022,Multidisciplinary (Q1),Multidisciplinary,https://www.cell.com/heliyon/home,home,False
8429_home,56,992,1048,0.05343511450381679,8429,sjr_23880,8429,Journal of Interventional Cardiology,journal,"08964327, 15408183","0,609",Q2,54,86,228,2383,532,228,"2,15","27,71",United Kingdom,Western Europe,Wiley-Blackwell,1988-2022,"Cardiology and Cardiovascular Medicine (Q2); Radiology, Nuclear Medicine and Imaging (Q2)",Medicine,https://www.hindawi.com/journals/jitc/,home,False
842_home,34,643,677,0.050221565731166914,842,sjr_25954,842,Haematologica,journal,"15928721, 03906078","2,557",Q1,155,391,1397,11389,6950,877,"5,12","29,13",Italy,Western Europe,Ferrata Storti Foundation,1947-2022,Hematology (Q1),Medicine,http://www.haematologica.org/,home,False
8430_home,7,953,960,0.007291666666666667,8430,sjr_17229,8430,Journal of Nuclear Cardiology,journal,"15326551, 10713581","0,609",Q2,90,657,1230,12868,1627,676,"1,36","19,59",United States,Northern America,Springer,1994-2022,"Cardiology and Cardiovascular Medicine (Q2); Radiology, Nuclear Medicine and Imaging (Q2)",Medicine,https://www.springer.com/journal/12350/,home,False
8434_home,180,1955,2135,0.08430913348946135,8434,sjr_20483,8434,Annals of Plastic Surgery,journal,"01487043, 15363708","0,608",Q2,101,380,1269,8589,1865,1120,"1,35","22,60",United States,Northern America,Lippincott Williams and Wilkins,1978-2022,Surgery (Q2),Medicine,https://journals.lww.com/annalsplasticsurgery/pages/default.aspx,home,False
8448_home,7,1080,1087,0.006439742410303588,8448,sjr_13048,8448,Polar Biology,journal,"07224060, 14322056","0,608",Q1,85,137,543,9274,1015,538,"1,76","67,69",Germany,Western Europe,Springer,1982-2022,Agricultural and Biological Sciences (miscellaneous) (Q1),Agricultural and Biological Sciences,https://www.springer.com/journal/300,home,False
8454_home,21,1934,1955,0.010741687979539642,8454,sjr_12080,8454,Australian Health Review,journal,"14498944, 01565788","0,607",Q2,52,130,384,2936,728,359,"1,66","22,58",Australia,Pacific Region,CSIRO,1980-2022,Health Policy (Q2),Medicine,https://www.publish.csiro.au/ah,home,False
8462_home,12,823,835,0.01437125748502994,8462,sjr_21100204927,8462,Journal of Ophthalmic Inflammation and Infection,journal,18695760,"0,607",Q2,33,42,110,1433,329,97,"2,83","34,12",Germany,Western Europe,Springer,2011-2022,Infectious Diseases (Q2); Ophthalmology (Q2),Medicine,https://joii-journal.springeropen.com/,home,False
8469_home,60,844,904,0.06637168141592921,8469,sjr_22604,8469,Revista Panamericana de Salud Publica/Pan American Journal of Public Health,journal,"16805348, 10204989","0,607",Q2,63,192,394,5112,814,359,"2,15","26,63",United States,Northern America,Pan American Health Organization,1997-2022,"Public Health, Environmental and Occupational Health (Q2)",Medicine,https://www.paho.org/journal/en,home,False
8471_home,4,199,203,0.019704433497536946,8471,sjr_22304,8471,Surgeon,journal,1479666X,"0,607",Q2,55,142,251,4908,580,233,"2,32","34,56",United Kingdom,Western Europe,Elsevier,2003-2022,Surgery (Q2),Medicine,https://www.sciencedirect.com/journal/the-surgeon,home,False
8478_home,76,598,674,0.11275964391691394,8478,sjr_19930,8478,International braz j urol : official journal of the Brazilian Society of Urology,journal,"16776119, 16775538","0,606",Q2,45,152,657,2418,1050,530,"1,56","15,91",Brazil,Latin America,Brazilian Society of Urology,"2000, 2002-2022",Medicine (miscellaneous) (Q2); Urology (Q2),Medicine,https://www.intbrazjurol.com.br/,home,False
8479_home,2,128,130,0.015384615384615385,8479,sjr_14745,8479,International Journal of Clinical Practice,journal,"17421241, 13685031","0,606",Q2,108,296,1662,7253,3972,1494,"2,42","24,50",United Kingdom,Western Europe,Wiley-Hindawi,1997-2022,Medicine (miscellaneous) (Q2),Medicine,https://onlinelibrary.wiley.com/journal/17421241,home,False
8483_home,16,3032,3048,0.005249343832020997,8483,sjr_21100773851,8483,Journal of Gastrointestinal Oncology,journal,"20786891, 2219679X","0,606",Q3,51,300,616,10083,1383,588,"1,96","33,61",Hong Kong,Asiatic Region,Pioneer Bioscience Publishing Company (PBPC),2012-2022,Gastroenterology (Q3); Oncology (Q3),Medicine,http://jgo.amegroups.com/,home,False
8485_home,2,128,130,0.015384615384615385,8485,sjr_28208,8485,Journal of Holistic Nursing,journal,"15525724, 08980101","0,606",Q2,44,66,118,2474,290,106,"2,38","37,48",United States,Northern America,SAGE Publications,1983-2022,Nursing (miscellaneous) (Q2),Nursing,https://journals.sagepub.com/home/jhn,home,False
8492_home,10,1101,1111,0.009000900090009001,8492,sjr_17909,8492,Skeletal Radiology,journal,"03642348, 14322161","0,606",Q2,99,323,751,10627,1629,671,"1,98","32,90",Germany,Western Europe,Springer,1976-2022,"Radiology, Nuclear Medicine and Imaging (Q2)",Medicine,https://www.springer.com/journal/256,home,False
8494_home,2,128,130,0.015384615384615385,8494,sjr_30034,8494,Western Journal of Nursing Research,journal,"15528456, 01939459","0,606",Q2,68,130,371,5237,745,317,"1,85","40,28",United States,Northern America,SAGE Publications,1979-2022,Nursing (miscellaneous) (Q2),Nursing,https://journals.sagepub.com/home/wjn,home,False
8496_home,7,1025,1032,0.006782945736434108,8496,sjr_16558,8496,Annals of Nuclear Medicine,journal,"18646433, 09147187","0,605",Q2,65,114,369,3553,941,357,"2,59","31,17",Japan,Asiatic Region,Springer,1987-2022,"Medicine (miscellaneous) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)",Medicine,https://www.springer.com/journal/12149,home,False
8502_home,113,1024,1137,0.09938434476693052,8502,sjr_4000148901,8502,Congenital Heart Disease,journal,"17470803, 1747079X","0,605",Q2,51,59,262,1544,448,258,"0,29","26,17",United Kingdom,Western Europe,Tech Science Press,2006-2022,"Cardiology and Cardiovascular Medicine (Q2); Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Surgery (Q2)",Medicine,https://www.techscience.com/journal/chd,home,False
8508_home,33,1926,1959,0.016845329249617153,8508,sjr_10900153303,8508,"Health Economics, Policy and Law",journal,"17441331, 1744134X","0,605",Q2,41,33,104,1567,212,102,"1,66","47,48",United Kingdom,Western Europe,Cambridge University Press,2006-2022,Health Policy (Q2),Medicine,http://journals.cambridge.org/action/displayJournal?jid=HEP,home,False
8510_home,55,970,1025,0.05365853658536585,8510,sjr_21100218126,8510,Journal of Aging Research,journal,"20902212, 20902204","0,605",Q3,53,10,80,474,224,79,"2,53","47,40",United States,Northern America,Hindawi Publishing,2010-2022,Geriatrics and Gerontology (Q3),Medicine,https://www.hindawi.com/journals/jar/,home,False
8520_home,96,1358,1454,0.06602475928473177,8520,sjr_21792,8520,Journal of the Association of Nurses in AIDS Care,journal,"15526917, 10553290","0,604",Q1,54,78,260,2656,444,220,"1,67","34,05",United States,Northern America,Elsevier,1991-2022,Advanced and Specialized Nursing (Q1),Nursing,https://journals.lww.com/janac/pages/default.aspx,home,False
8524_home,7,1012,1019,0.0068694798822374874,8524,sjr_22791,8524,Odontology / the Society of the Nippon Dental University,journal,"16181247, 16181255","0,604",Q1,41,105,252,4497,776,252,"2,73","42,83",Japan,Asiatic Region,Springer,2003-2022,Dentistry (miscellaneous) (Q1),Dentistry,https://www.springer.com/journal/10266/,home,False
8530_home,76,1079,1155,0.0658008658008658,8530,sjr_21100857530,8530,WHO South-East Asia journal of public health,journal,23045272,"0,604",Q2,16,19,66,0,121,54,"1,91","0,00",India,Asiatic Region,Wolters Kluwer Medknow Publications,2016-2021,Medicine (miscellaneous) (Q2),Medicine,http://www.who-seajph.org/,home,False
8531_home,4,199,203,0.019704433497536946,8531,sjr_27475,8531,Annals of Diagnostic Pathology,journal,"15328198, 10929134","0,603",Q2,62,161,412,4941,843,400,"2,19","30,69",United Kingdom,Western Europe,W.B. Saunders Ltd,1997-2022,Medicine (miscellaneous) (Q2); Pathology and Forensic Medicine (Q2),Medicine,https://www.journals.elsevier.com/annals-of-diagnostic-pathology,home,False
8534_home,17,930,947,0.01795142555438226,8534,sjr_21041,8534,Clinics in Colon and Rectal Surgery,journal,"15310043, 15309681","0,603",Q2,46,77,202,3258,415,169,"1,21","42,31",United States,Northern America,Thieme Medical Publishers Inc.,2001-2022,Surgery (Q2); Gastroenterology (Q3),Medicine,https://www.thieme.com/books-main/internal-medicine/product/2154-clinics-in-colon-and-rectal-surgery,home,False
853_home,2,116,118,0.01694915254237288,853,sjr_15991,853,Journal of Pathology,journal,"10969896, 00223417","2,541",Q1,203,140,440,7823,3164,402,"7,04","55,88",United Kingdom,Western Europe,John Wiley and Sons,1969-2022,Pathology and Forensic Medicine (Q1),Medicine,https://onlinelibrary.wiley.com/journal/10969896,home,False
8543_home,7,1155,1162,0.006024096385542169,8543,sjr_20526,8543,Pediatric Cardiology,journal,"01720643, 14321971","0,603",Q2,79,287,693,7181,1279,671,"1,59","25,02",United States,Northern America,Springer,"1979-1980, 1982-2022","Cardiology and Cardiovascular Medicine (Q2); Pediatrics, Perinatology and Child Health (Q2)",Medicine,https://www.springer.com/journal/246,home,False
8546_home,4,199,203,0.019704433497536946,8546,sjr_13076,8546,Protist,journal,"16180941, 14344610","0,603",Q3,81,36,94,1758,209,92,"1,90","48,83",Germany,Western Europe,Urban und Fischer Verlag Jena,1998-2022,Microbiology (Q3),Immunology and Microbiology,https://www.journals.elsevier.com/protist,home,False
8549_home,4,199,203,0.019704433497536946,8549,sjr_21101093031,8549,F and S Reviews,journal,26665719,"0,602",Q2,5,21,28,1912,69,28,"2,46","91,05",United States,Northern America,Elsevier,2020-2022,Obstetrics and Gynecology (Q2); Reproductive Medicine (Q2),Medicine,https://www.sciencedirect.com/journal/f-and-s-reviews,home,False
8552_home,4,199,203,0.019704433497536946,8552,sjr_21100445642,8552,Journal of Clinical Tuberculosis and Other Mycobacterial Diseases,journal,24055794,"0,602",Q2,17,53,197,1804,392,185,"1,89","34,04",United Kingdom,Western Europe,Elsevier,2015-2022,Infectious Diseases (Q2); Pulmonary and Respiratory Medicine (Q2); Microbiology (medical) (Q3),Medicine,https://www.sciencedirect.com/journal/journal-of-clinical-tuberculosis-and-other-mycobacterial-diseases,home,False
8554_home,25,528,553,0.045207956600361664,8554,sjr_16970,8554,Pathologica,journal,"00312983, 1591951X","0,602",Q2,22,63,126,1849,329,116,"2,99","29,35",Italy,Western Europe,Pacini Editore s.r.l.,"1945-1948, 1950-2022",Pathology and Forensic Medicine (Q2),Medicine,https://www.pathologica.it/index,home,False
8558_home,7,1033,1040,0.006730769230769231,8558,sjr_21100334898,8558,Theoretical and Experimental Plant Physiology,journal,21970025,"0,602",Q1,21,38,94,2515,258,93,"2,51","66,18",United States,Northern America,Springer,2014-2022,Agronomy and Crop Science (Q1); Plant Science (Q2),Agricultural and Biological Sciences,https://www.springer.com/journal/40626,home,False
855_home,2,128,130,0.015384615384615385,855,sjr_19700166401,855,Circulation: Cardiovascular Quality and Outcomes,journal,"19417705, 19417713","2,538",Q1,103,122,487,3019,2177,397,"3,73","24,75",United States,Northern America,Lippincott Williams and Wilkins,2008-2022,Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1),Medicine,https://www.ahajournals.org/journal/circoutcomes,home,False
8561_home,16,1111,1127,0.01419698314108252,8561,sjr_22487,8561,BMC Cardiovascular Disorders,journal,14712261,"0,601",Q2,65,569,1427,19055,3251,1425,"2,13","33,49",United Kingdom,Western Europe,BioMed Central Ltd.,2001-2022,Cardiology and Cardiovascular Medicine (Q2),Medicine,https://bmccardiovascdisord.biomedcentral.com/,home,False
